77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140020,When enabled the BackForwardCache feature allows the use of the back-forward cache. When navigating away from a page- its current state (document tree- script- etc.) may be preserved in the back-forward cache. If the browser navigates back to the page- the page may be restored from the back-forward cache and displayed in the state it was in before being cached. This feature might cause issues for some websites that do not expect this caching. In particular- some websites depend on the \"unload\" event being dispatched when the browser navigates away from the page. The \"unload\" event will not be dispatched if the page enters the back-forward cache. If this policy is set to enabled or not set- the BackForwardCache feature will be enabled. If this policy is set to disabled then the feature will be force disabled.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140021,Control the BackForwardCache feature.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140022,This policy provides a temporary opt-out for two related fixes to the behavior of the confirmation dialog shown by the beforeunload event. When this policy is Enabled- the new and correct behavior will be used. When this policy is Disabled- the old and legacy behavior will be used. When this policy is not set- the default behavior will be used. This policy is a temporary workaround and will be removed soon. New and correct behavior: In `beforeunload`- calling `event.preventDefault()` will trigger the confirmation dialog. Setting `event.returnValue` to the empty string will not trigger the confirmation dialog. Old and legacy behavior: In `beforeunload`- calling `event.preventDefault()` will not trigger the confirmation dialog. Setting `event.returnValue` to the empty string will trigger the confirmation dialog.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140023,Control new behavior for the cancel dialog produced by the beforeunload event
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140024,"Setting the policy to Enabled prevents webpage elements that aren't from the domain that's in the browser's address bar from setting cookies. Setting the policy to Disabled lets those elements set cookies and prevents users from changing this setting. Leaving it unset turns third-party cookies on- but users can change this setting."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140025,Block third party cookies
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140026,"This policy controls the sign-in behavior of the browser. It allows you to specify if the user can sign in to Google Chrome with their account and use account related services like Google Chrome Sync. If the policy is set to \"Disable browser sign-in\" then the user cannot sign in to the browser and use account-based services. In this case browser-level features like Google Chrome Sync cannot be used and will be unavailable. On iOS- if the user was signed in and the policy is set to \"Disabled\" they will be signed out immediately. On other platforms- they will be signed out the next time they run Google Chrome. On all platforms- their local profile data like bookmarks- passwords etc. will be preserved and still usable. The user will still be able to sign into and use Google web services like Gmail. If the policy is set to \"Enable browser sign-in-\" then the user is allowed to sign in to the browser. On all platforms except iOS- the user is automatically signed in to the browser when signed in to Google web services like Gmail. Being signed in to the browser means the user's account information will be kept by the browser. However- it does not mean that Google Chrome Sync will be turned on by default; the user must separately opt-in to use this feature. Enabling this policy will prevent the user from turning off the setting that allows browser sign-in. To control the availability of Google Chrome Sync- use the SyncDisabled policy. If the policy is set to \"Force browser sign-in\" the user is presented with an account selection dialog and has to choose and sign in to an account to use the browser. This ensures that for managed accounts the policies associated with the account are applied and enforced. The default value of BrowserGuestModeEnabled will be set to disabled. Note that existing unsigned profiles will be locked and inaccessible after enabling this policy. For more information- see help center article: https://support.google.com/chrome/a/answer/7572556 . This option is not supported on Linux- Android or iOS. It will fall back to \"Enable browser sign-in\" if used. If this policy is not set then the user can decide if they want to enable browser sign-in in the Google Chrome settings and use it as they see fit."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140027,Browser sign in settings
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140028,"Configures browsing data lifetime settings for Google Chrome. This policy allows admins to configure (per data-type) when data is deleted by the browser. This is useful for customers that work with sensitive customer data. The available data types are 'browsing_history'- 'download_history'- 'cookies_and_other_site_data'- 'cached_images_and_files'- 'password_signin'- 'autofill'- 'site_settings' and 'hosted_app_data'. 'download_history' and 'hosted_app_data' are not supported on Android. The browser will automatically remove data of selected types that is older than 'time_to_live_in_hours'. The minimum value that can be set is 1 hour. The deletion of expired data will happen 15 seconds after the browser starts then every 30 minutes while the browser is running. Until Chrome 114- this policy required the SyncDisabled policy to be set to true. Starting Chrome 115- setting this policy will disable sync for the respective data types if neither `Chrome Sync` is disabled by setting the SyncDisabled policy nor BrowserSignin is disabled."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140029,Browsing Data Lifetime Settings
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14002a,"This policy controls which software stack is used to communicate with the DNS server: the Operating System DNS client- or Google Chrome's built-in DNS client. This policy does not affect which DNS servers are used: if- for example- the operating system is configured to use an enterprise DNS server- that same server would be used by the built-in DNS client. It also does not control if DNS-over-HTTPS is used; Google Chrome will always use the built-in resolver for DNS-over-HTTPS requests. Please see the DnsOverHttpsMode policy for information on controlling DNS-over-HTTPS. If this policy is set to Enabled or is left unset- the built-in DNS client will be used. If this policy is set to Disabled- the built-in DNS client will only be used when DNS-over-HTTPS is in use."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14002b,Use built-in DNS client
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14002c,"Configures support of CORS non-wildcard request headers. Google Chrome version 97 introduces support for CORS non-wildcard request headers. When scripts make a cross-origin network request via fetch() and XMLHttpRequest with a script-added Authorization header- the header must be explicitly allowed by the Access-Control-Allow-Headers header in the CORS preflight response. \"Explicitly\" here means that the wild card symbol \"*\" doesn't cover the Authorization header. See https://chromestatus.com/feature/5742041264816128 for more detail. If this policy is not set- or set to True- Google Chrome will support the CORS non-wildcard request headers and behave as described above. When this policy is set to False- chrome will allow the wildcard symbol (\"*\") in the Access-Control-Allow-Headers header in the CORS preflight response to cover the Authorization header. This Enterprise policy is temporary; it's intended to be removed in the future."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14002d,CORS non-wildcard request headers support
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14002e,"Setting the policy turns off enforcement of Certificate Transparency disclosure requirements for a list of subjectPublicKeyInfo hashes. Enterprise hosts can keep using certificates that otherwise wouldn't be trusted (because they weren't properly publicly disclosed). To turn off enforcement- the hash must meet one of these conditions: * It's of the server certificate's subjectPublicKeyInfo. * It's of a subjectPublicKeyInfo that appears in a Certificate Authority (CA) certificate in the certificate chain. That CA certificate is constrained through the X.509v3 nameConstraints extension- one or more directoryName nameConstraints are present in the permittedSubtrees- and the directoryName has an organizationName attribute. * It's of a subjectPublicKeyInfo that appears in a CA certificate in the certificate chain- the CA certificate has one or more organizationName attributes in the certificate Subject- and the server's certificate has the same number of organizationName attributes- in the same order- and with byte-for-byte identical values. Specify a subjectPublicKeyInfo hash by linking the hash algorithm name- a slash- and the Base64 encoding of that hash algorithm applied to the DER-encoded subjectPublicKeyInfo of the specified certificate. Base64 encoding format matches that of an SPKI Fingerprint. The only recognized hash algorithm is sha256; others are ignored. Leaving the policy unset means that if certificates requiring disclosure through Certificate Transparency aren't disclosed- then Google Chrome doesn't trust those certificates."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14002f,Disable Certificate Transparency enforcement for a list of subjectPublicKeyInfo hashes
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140030,"Setting the policy turns off enforcement of Certificate Transparency disclosure requirements for a list of Legacy Certificate Authorities (CA) for certificate chains with a specified subjectPublicKeyInfo hash. Enterprise hosts can keep using certificates that otherwise wouldn't be trusted (because they weren't properly publicly disclosed). To turn off enforcement- the subjectPublicKeyInfo hash must appear in a CA certificate recognized as a Legacy CA. A Legacy CA is publicly trusted by one or more operating systems supported by Google Chrome- but not Android Open Source Project or Google ChromeOS. Specify a subjectPublicKeyInfo hash by linking the hash algorithm name- a slash and the Base64 encoding of that hash algorithm applied to the DER-encoded subjectPublicKeyInfo of the specified certificate. Base64 encoding format matches that of an SPKI Fingerprint. The only recognized hash algorithm is sha256; others are ignored. Leaving the policy unset means that if certificates requiring disclosure through Certificate Transparency aren't disclosed- then Google Chrome doesn't trust those certificates."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140031,Disable Certificate Transparency enforcement for a list of Legacy Certificate Authorities
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140032,"Setting the policy turns off Certificate Transparency disclosure requirements for the hostnames in the specified URLs. While making it harder to detect misissued certificates- hosts can keep using certificates that otherwise wouldn't be trusted (because they weren't properly publicly disclosed). Leaving the policy unset means that if certificates requiring disclosure through Certificate Transparency aren't disclosed- then Google Chrome doesn't trust those certificates. A URL pattern follows this format ( https://support.google.com/chrome/a?p=url_blocklist_filter_format ). However- because the validity of certificates for a given hostname is independent of the scheme- port- or path- Google Chrome only considers the hostname portion of the URL. Wildcard hosts aren't supported."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140033,Disable Certificate Transparency enforcement for a list of URLs
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140034,Configuring this policy allows to specify which variations are allowed to be applied in Google Chrome. Variations provide a means for offering modifications to Google Chrome without shipping a new version of the browser by selectively enabling or disabling already existing features. See https://support.google.com/chrome/a?p=Manage_the_Chrome_variations_framework for more information. Setting the VariationsEnabled (value 0)- or leaving the policy not set allows all variations to be applied to the browser. Setting the CriticalFixesOnly (value 1)- allows only variations considered critical security or stability fixes to be applied to Google Chrome. Setting the VariationsDisabled (value 2)- prevent all variations from being applied to the browser. Please note that this mode can potentially prevent the Google Chrome developers from providing critical security fixes in a timely manner and is thus not recommended.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140035,Determine the availability of variations
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140036,Setting the policy means Google Chrome tries to register itself with Chrome Browser Cloud Management. The value of this policy is an enrollment token you can retrieve from the Google Admin console. See https://support.google.com/chrome/a/answer/9301891?ref_topic=9301744 for details.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140037,The enrollment token of cloud policy
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140038,Setting the policy to Enabled means cloud policy takes precedence if it conflicts with platform policy. Setting the policy to Disabled or leaving it unset means platform policy takes precedence if it conflicts with cloud policy. This mandatory policy affects machine scope cloud policies. This policy is only available on Google Chrome; it has no effect on Google Update.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140039,Google Chrome cloud policy overrides Platform policy.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14003a,Setting the policy to Enabled allows policies associated with a Google Workspace account to be merged into machine-level policies. Only policies originating from secure users can be merged. A secure user is affiliated with the organization that manages their browser using Chrome Browser Cloud Management. All other user-level policies will always be ignored. Policies that need to be merged also need to be set in either PolicyListMultipleSourceMergeList or PolicyDictionaryMultipleSourceMergeList. This policy will be ignored if neither of the two aforementioned policies is configured. Leaving the policy unset or setting it to Disabled prevents user-level cloud policies from being merged with policies from any other sources.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14003b,Enables merging of user cloud policies into machine-level policies
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14003c,Setting the policy to Enabled allows policies associated with a Google Workspace account to take precedence if they conflict with Chrome Browser Cloud Management policies. Only policies originating from secure users can take precedence. A secure user is affiliated with the organization that manages their browser using Chrome Browser Cloud Management. All other user-level policies will have default precedence. The policy can be combined with CloudPolicyOverridesPlatformPolicy. If both policies are enabled- user cloud policies will also take precedence over conflicting platform policies. Leaving the policy unset or setting it to disabled causes user-level cloud policies to have default priority.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14003d,Allow user cloud policies to override Chrome Browser Cloud Management policies.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14003e,Enables component updates for all components in Google Chrome when not set or set to enabled. If set to disabled- updates to components are disabled. However- some components are exempt from this policy: updates to any component that does not contain executable code and is critical for the security of the browser will not be disabled. Examples of such components include the certificate revocation lists and subresource filters.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14003f,Enable component updates in Google Chrome
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140040,Setting the policy to True or leaving it unset makes Touch to Search available to the user- and they can turn the feature on or off. Setting the policy to False turns Touch to Search off completely.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140041,Enable Touch to Search
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140042,"Allows you to set a list of url patterns that specify sites which are allowed to set cookies. URL patterns may be a single URL indicating that the site may use cookies on all top-level sites. Patterns may also be two URLs delimited by a comma. The first specifies the site that should be allowed to use cookies. The second specifies the top-level site that the first value should be applied on. If you use a pair of URLs- the first value in the pair supports * but the second value does not. Using * for the first value indicates that all sites may use cookies when the second URL is the top-level site. If this policy is left not set the global default value will be used for all sites either from the DefaultCookiesSetting or BlockThirdPartyCookies policies if they are set- or the user's personal configuration otherwise. See also policies CookiesBlockedForUrls and CookiesSessionOnlyForUrls. Note that there must be no conflicting URL patterns between these three policies - it is unspecified which policy takes precedence. For detailed information on valid url patterns- please see https://cloud.google.com/docs/chrome-enterprise/policies/url-patterns. * is not an accepted value for this policy."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140043,Allow cookies on these sites
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140044,"Setting the policy lets you make a list of URL patterns that specify sites that can't set cookies. Leaving the policy unset results in the use of DefaultCookiesSetting for all sites- if it's set. If not- the user's personal setting applies. While no specific policy takes precedence- see CookiesAllowedForUrls and CookiesSessionOnlyForUrls. URL patterns among these 3 policies must not conflict. For detailed information on valid url patterns- please see https://cloud.google.com/docs/chrome-enterprise/policies/url-patterns. * is not an accepted value for this policy."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140045,Block cookies on these sites
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140046,"Unless the RestoreOnStartup policy is set to permanently restore URLs from previous sessions- then setting CookiesSessionOnlyForUrls lets you make a list of URL patterns that specify sites that can and can't set cookies for one session. Leaving the policy unset results in the use of DefaultCookiesSetting for all sites- if it's set. If not- the user's personal setting applies. URLs not covered by the patterns specified also result in the use of defaults. While no specific policy takes precedence- see CookiesBlockedForUrls and CookiesAllowedForUrls. URL patterns among these 3 policies must not conflict. For detailed information on valid url patterns- please see https://cloud.google.com/docs/chrome-enterprise/policies/url-patterns. * is not an accepted value for this policy."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140047,Limit cookies from matching URLs to the current session
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140048,"This policy enables Data URL support for SVGUseElement- which will be disabled by default starting in M119. If this policy is set to Enabled- Data URLs will continue to work in SVGUseElement. If this policy is set to Disabled or not set- Data URLs won't work in SVGUseElement."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140049,Data URL support for SVGUseElement.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14004a,"Unless the RestoreOnStartup policy is set to permanently restore URLs from previous sessions- then setting CookiesSessionOnlyForUrls lets you make a list of URL patterns that specify sites that can and can't set cookies for one session. Leaving the policy unset results in the use of DefaultCookiesSetting for all sites- if it's set. If not- the user's personal setting applies. URLs not covered by the patterns specified also result in the use of defaults. While no specific policy takes precedence- see CookiesBlockedForUrls and CookiesAllowedForUrls. URL patterns among these 3 policies must not conflict."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14004b,Default cookies setting
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14004c,"Setting the policy to 1 lets sites track the users' physical location as the default state. Setting the policy to 2 denies this tracking by default. You can set the policy to ask whenever a site wants to track the users' physical location. Leaving the policy unset means the AskGeolocation policy applies- but users can change this setting."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14004d,Default geolocation setting
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14004e,Allows you to set whether Google Chrome will run the v8 JavaScript engine with JIT (Just In Time) compiler enabled or not. Disabling the JavaScript JIT will mean that Google Chrome may render web content more slowly- and may also disable parts of JavaScript including WebAssembly. Disabling the JavaScript JIT may allow Google Chrome to render web content in a more secure configuration. This policy can be overridden for specific URL patterns using the JavaScriptJitAllowedForSites and JavaScriptJitBlockedForSites policies. If this policy is left not set- JavaScript JIT is enabled.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f14004f,Control use of JavaScript JIT
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140050,Setting the policy to 1 lets websites run JavaScript. Setting the policy to 2 denies JavaScript. Leaving it unset allows JavaScript- but users can change this setting.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140051,Default JavaScript setting
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140052,Setting the policy to 1 lets websites display pop-ups. Setting the policy to 2 denies pop-ups. Leaving it unset means BlockPopups applies- but users can change this setting.
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140053,Default pop-ups setting
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140054,"If DefaultSearchProviderEnabled is on- then setting DefaultSearchProviderAlternateURLs specifies a list of alternate URLs for extracting search terms from the search engine. The URLs should include the string '{searchTerms}'. Leaving DefaultSearchProviderAlternateURLs unset means no alternate URLs are used to extract search terms."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140055,List of alternate URLs for the default search provider
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140056,"Setting the policy to Enabled means a default search is performed when a user enters non-URL text in the address bar. To specify the default search provider- set the rest of the default search policies. If you leave those policies empty- the user can choose the default provider. Setting the policy to Disabled means there's no search when the user enters non-URL text in the address bar. The Disabled value is not supported by the Google Admin console. If you set the policy- users can't change it in Google Chrome. If not set- the default search provider is on- and users can set the search provider list. On Microsoft® Windows®- this policy is only available on instances that are joined to a Microsoft® Active Directory® domain- joined to Microsoft® Azure® Active Directory® or enrolled in Chrome Browser Cloud Management. On macOS- this policy is only available on instances that are managed via MDM- joined to a domain via MCX or enrolled in Chrome Browser Cloud Management."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140057,Enable the default search provider
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140058,"If DefaultSearchProviderEnabled is on- setting DefaultSearchProviderEncodings specifies the character encodings supported by the search provider. Encodings are code page names such as UTF-8- GB2312- and ISO-8859-1. They're tried in the order provided. Leaving DefaultSearchProviderEncodings unset puts UTF-8 in use."
77,value,values,2843005,resources,string,N/A,APKTOOL_DUMMYVAL_0x7f140059,Default search provider encodings
